geo_code,signature_type,use,greenspace,job_types,air_quality,house_affordability,job_accessibility,greenspace_accessibility
E00042786,7.0,-0.43754847937478303,0.19733299216503863,0.5431227636824782,17.134223945443527,-7.58301254572087,2871.5375808348244,903385.2734504107
E00042707,10.0,0.8729635156599118,0.16757894811832033,0.43317943821930016,16.796713852866297,-7.7223226021687,18694.69489536398,785635.7298077629
E00042703,8.0,0.888976111827698,1.0,0.08574585389174322,16.938252538482438,-7.455528704970977,3940.444069521587,1906499.433575953
E00042782,7.0,-0.43754847937478303,0.19733299216503863,0.5209023837156439,16.16554980059843,-7.53579892434316,3944.8973997484363,962785.3408929158
E00042789,7.0,-0.43754847937478303,0.35724399129656204,0.5456391260106801,16.80469851089505,-7.40892365546662,3773.5019225567403,897678.9863365282
E00042708,9.0,0.6398420026561009,0.3793179602160059,0.14719615222989985,16.842946387087437,-7.557219584590406,8006.005393009304,3020285.754104818
E00042067,4.0,0.8835083626414241,0.13511220010599734,0.4495402588228492,18.22260840159824,-7.695628530835962,5570.961668738872,1026384.8640829297
E00042064,10.0,-0.03683260286768336,0.34465167745169883,0.0,17.758400093380438,-7.109643698205263,2088.1480147685725,1764808.6880961729
E00042551,10.0,0.2882799910138195,0.6954731888476602,0.2932919751406274,17.05489946171213,-7.158753388902709,1523.9446539246296,1392859.5590382623
E00042655,11.0,-0.8084939218752281,0.2276706117609312,1.0,16.413117715536014,-7.54748930374777,14138.778789752294,1292775.2062233645
E00175594,11.0,-0.18083687339312776,0.0,0.7939099460296986,17.29175490756398,-7.400771378249425,27123.7202769957,3128110.030823487
E00042115,10.0,0.9088487575042301,0.5522249157139595,0.1389634439324668,16.60202261353655,-7.109344566409298,5395.55524842136,1708281.8945087516
E00042194,7.0,0.387929364480459,0.049071117424865834,0.598086408990634,16.96619540908894,-7.464802064892427,5296.1074806965335,1461371.1110916017
E00042198,8.0,-0.022990305741012684,0.1482097339976621,0.7743316904638191,17.025442408198035,-7.659500037180169,6314.306090597922,1172740.508668139
E00042213,4.0,0.2520666999301705,0.5678772685849767,0.6887566097375186,16.07440083040392,-7.412887529764564,2405.621961339268,231836.43340371997
E00042292,8.0,0.8646394420440014,0.03301389815338565,0.9024238681503439,17.695059671926074,-7.472825456164741,2741.8231257689245,626740.0798379716
E00042210,8.0,0.7156758061453232,0.5547948428019247,0.7558010978822958,17.65947952819555,-7.534009515806393,8261.94921948735,1183973.9152586104
E00042291,8.0,1.0,0.0,0.39063993198728275,16.952385953383633,-7.323962146182029,15440.053174070057,517903.6740122739
E00175598,7.0,0.3795948185869693,0.8475203307728116,0.21986752942637605,17.365217531056082,-7.43763662566516,3004.981583638549,3167832.66902052
E00042116,10.0,0.6734649992854576,0.7398782814166687,0.22583669837558107,16.629600562751335,-7.349439391586322,4075.6889616413846,2102685.6253527715
E00042900,10.0,-0.21020991328774422,0.33544076488826646,0.7019202523022207,16.28771938973566,-7.23161505902562,10247.930106197666,2699399.124649197
E00042930,5.0,0.7520561019811228,0.16250829106614412,0.38179129619060653,15.490236551692835,-7.702583484520473,6905.51376723172,902099.7819594673
E00042197,8.0,-0.022990305741012684,0.1482097339976621,0.6912200650788738,17.206029655366372,-7.465887219228015,3170.2143754960907,891651.1553520423
E00042196,10.0,0.27729245118927054,0.3432319320795316,0.8090750581071269,16.58737021721074,-7.376201143012235,3151.8527811827603,1545245.4984597606
E00042117,8.0,0.03432428637376511,0.41149613106772476,0.0872343023396791,16.433855666474567,-7.348155875095245,3238.2493606876797,1060230.5778232377
E00042114,10.0,0.9088487575042301,0.5522249157139595,0.07974453308862162,16.010735627235082,-7.167966271841022,7714.185799853668,1631467.7025720885
E00042195,7.0,0.387929364480459,0.23156614693021627,0.5955326112981794,16.125793307574178,-7.54748891773329,4639.77601091623,1168427.007124529
E00042478,7.0,0.004607645153296258,0.6376491244450659,0.22417400098479495,17.08161749346005,-7.34919886747777,8147.83358149011,2173265.671945049
E00042799,7.0,-0.7526246825082075,0.13184958070760835,0.7364484975849815,16.97667296038331,-7.509379862988017,5289.528345076633,946853.4531142083
E00042718,9.0,1.0,0.5461501670277145,0.821353566150139,17.68625156435209,-7.617793921648801,3385.6734830583173,1377335.6003306569
E00042629,8.0,0.8588533767345881,0.11946809536934261,0.8334576106063946,14.549177126984041,-7.627400079199258,4676.064418470374,2224106.2872785702
E00042447,10.0,0.7912245194934195,0.39669402904867174,0.17960751018582408,16.937105719715472,-7.5994038655119,7990.894123108818,2787135.557543402
E00042639,3.0,0.9143926487962147,0.4886340534317059,0.4913481517492311,17.50607515792974,-7.725701154479388,950.8263809695686,497246.31690378825
E00042165,7.0,-0.7551695997093177,0.56808810615538,0.5750950527167968,17.881187712565353,-7.608626790754575,86.01317419892155,640535.0591428534
E00042827,11.0,0.05969549450051878,0.0,0.8090203724590134,16.950790399691524,-6.967863244523114,21379.84582961727,1245591.8366964348
E00042082,3.0,-0.13230804364759358,0.28987666965686887,0.6862262669918202,17.600516126078432,-7.6150620571423575,4853.2282535030545,946139.2240423057
