geo_code,signature_type,use,greenspace,job_types,air_quality,house_affordability,job_accessibility,greenspace_accessibility
E00042786,7.0,-0.366583388209899,0.2891779057982964,0.3351492759734249,17.058984402963386,-7.6937939742683685,1331.6504046320506,1059062.0989981787
E00042707,9.0,0.5829412172743895,0.07600000162860424,0.8367642280645055,17.123595967936097,-7.741702808162731,14934.535043557553,483210.42527615605
E00042703,7.0,0.27596321013083047,0.23704911539187862,0.2031428114939186,16.879993856634155,-7.254832666210458,6792.837038008136,947478.6466984085
E00042782,7.0,-0.366583388209899,0.2891779057982964,0.3129288960065907,16.029166005178148,-7.786040652910208,1843.6477815718347,1086273.7547324542
E00042789,7.0,-0.366583388209899,0.5574798440889277,0.3376656383016269,16.992270424177295,-7.630913722349314,2256.520357539293,1051302.1306547741
E00042708,9.0,-0.20921610313805283,0.07283425309328757,0.5709896499492418,16.878816760156937,-7.658060109457427,6655.0980870557005,2554088.8317132974
E00042067,3.0,-0.3490653901623339,0.28398673243729344,0.503320344409286,17.12577376290005,-7.643368523234959,3098.6489623679236,877695.5561503009
E00042064,10.0,0.4449883612238168,0.16020775225648823,0.33223756687594486,17.014972869657484,-7.4964717967573575,8208.447863291964,931096.7708849176
E00042551,10.0,0.261696304638915,0.29890685027085534,0.3888351903017002,17.284704588639975,-7.34427958181741,463.3964325825605,1149602.1116573527
E00042655,11.0,0.2172725953210732,0.06278934939649226,0.6290866834442597,16.881760190191574,-7.520329223570606,17469.44499190363,1006038.0721263625
E00175594,11.0,0.1547597899908,0.06004119794657861,0.5101949110386823,16.340695410621745,-7.5042274038064045,26898.27147825282,2584930.9753796766
E00042115,10.0,0.4146942118903091,0.2551766138000243,0.21296314566569952,16.680350147107344,-7.203875915360511,8064.015267884515,1175882.2237247718
E00042194,7.0,0.05323329293246311,0.20729752851784572,0.250281007869918,17.049423578853734,-7.501589312896865,6993.712878687559,1331479.5523561118
E00042198,8.0,0.5287819610891686,0.15047694596179534,0.8560074806504806,17.074171083174853,-7.654596668322038,4165.634942880761,726382.7145062881
E00042213,4.0,-0.2493138747532186,0.6596343174564696,0.7190773875894187,16.245776387176676,-7.446715039579644,2083.8972802937988,620538.8790762938
E00042292,8.0,0.6782700636372021,0.03322803913474536,0.8610088350465968,16.842736680556904,-7.526513287424026,2353.852830791123,515237.2553028546
E00042210,8.0,0.6611946500561896,0.10957812002962507,0.7645881229471042,17.355387405222974,-7.883058970470385,7115.819163367019,768699.8786247965
E00042291,8.0,0.7059940316183031,0.02039669701986333,0.19655809000358648,17.232449597641924,-7.2799351975946776,11442.025642762215,520874.5665335419
E00175598,7.0,0.20394964009084326,0.24749962449829865,0.38475838698272014,17.176853673124928,-7.352587665385801,5906.861763990695,2299640.087885171
E00042116,10.0,0.3298487375863281,0.28983120099794357,0.27058327964094214,16.67816319262971,-7.285495274699851,5894.119625736467,1345819.3176355222
E00042900,10.0,0.3810267214275076,0.19957918792501006,0.6467530154294807,16.81015424321263,-7.432491084699811,9583.490866471646,3636556.149807404
E00042930,5.0,0.4102171694307801,0.20156285265035662,0.517465527558854,18.021279626959977,-7.561194195281331,4019.376264423666,761142.9434154944
E00042197,8.0,0.5287819610891686,0.15047694596179534,0.714767072126838,15.815796708623779,-7.686537924653479,3078.940056930218,783427.8678728992
E00042196,10.0,0.40662218904870834,0.17873259299183075,0.6381309591181588,16.957801739501605,-7.502469880342139,5365.002786130042,1151160.8593685888
E00042117,8.0,-0.3064489111109002,0.19739699148671447,0.05390966850190372,16.48131052800085,-7.555795215531051,2863.1132703885833,782783.6637810061
E00042114,10.0,0.4146942118903091,0.2551766138000243,0.12105366397905633,16.41172357212425,-7.328851714973228,9413.245588062608,1070882.0223848526
E00042195,7.0,0.05323329293246311,0.5890940432129026,0.24868488431213384,16.095302260736368,-7.457816674245778,6187.876571107547,1175951.0747017541
E00042478,7.0,0.34992256997992655,0.34143746659495156,0.6858181773706833,16.825990494146975,-7.516229379689867,7859.278577280242,1949626.0969433105
E00042799,7.0,-0.41356251605622313,0.23978180143456745,0.6553224193570097,16.790358526556926,-7.5046008991189455,3988.3194862426626,1033019.5780750862
E00042718,8.0,0.6542284338056616,0.1354364732587275,0.649668438606409,16.886987615907014,-8.016336921647715,2082.581038091116,976437.8112472905
E00042629,8.0,0.4998668196883234,0.3121345693255926,0.4984355866615229,14.658590647029902,-7.615597401923926,1837.1190806865725,1419440.210539109
E00042447,10.0,0.43478335647562144,0.1530788262369967,0.6133605558543747,16.201707875182308,-8.091509644337078,9698.170265810513,2245672.0252751377
E00042639,3.0,0.5488513115511984,0.21169644644715813,0.18512711720388492,18.334626507081573,-7.499436922721839,802.8157470256133,220258.65507852117
E00042165,4.0,0.018835661686745754,0.2294916633764966,0.2990194047048511,16.99858405062834,-7.7579800975114175,-85.31891916440622,415438.8138984048
E00042827,11.0,0.1711471495510561,0.11126636997632278,0.7347218680896351,16.73258734256419,-7.060319506603317,11183.877652663523,1230227.5878481716
E00042082,3.0,-0.5680098576088608,0.24704586637569453,0.5427602808982027,17.503469120929147,-7.6086369577956035,3566.680026618956,794648.6145081986
E00042455,10.0,0.458903930915889,0.15020537962619154,0.6351076604566921,16.519618415479226,-7.700400814872061,12165.1065673154,2254451.66422174
