geo_code,signature_type,use,greenspace,job_types,air_quality,house_affordability,job_accessibility,greenspace_accessibility
E00042786,7.0,-0.36343459734365147,0.31413482753779154,0.2479849135821487,17.14627244642874,-7.526894855636265,2984.684281305021,905145.0516223984
E00042707,10.0,0.8665675959528099,0.1402620813630422,0.533517525263895,16.958910897587828,-7.629527917405565,16180.33124392567,863155.2552774176
E00042703,8.0,0.7380777444824962,0.8182966890539305,0.07834484831043889,16.884139536023742,-7.440908798603618,4635.726650297173,1595540.65611063
E00042782,7.0,-0.36343459734365147,0.31413482753779154,0.23131962860702301,16.195815663288176,-7.682730223148949,4100.692062268168,974735.2729719807
E00042789,7.0,-0.36343459734365147,0.4827130291505899,0.24987218532830016,17.08189029858032,-7.56138347758651,4304.056485988475,870134.1303534184
E00042708,10.0,0.24791497458760434,0.4142455795343276,0.1889973225119685,16.149635378954507,-7.5333424922100765,6625.368903490513,3265029.5257433886
E00042067,4.0,0.673591833656316,0.14441816892661502,0.46284015187642524,16.8283047492066,-7.833312564788795,4721.195104948652,1141518.0743589692
E00042064,10.0,0.20679124289812523,0.4560243071297414,0.11291041460716064,16.969135093735343,-7.231506981055057,2124.903927266837,1869829.8698148066
E00042551,10.0,0.26071880536444425,0.6930949292396499,0.34974558296466635,17.349970749441997,-7.279085853245792,1520.5219817240147,1346373.8338734813
E00042655,11.0,-0.5731321686141977,0.10966959040343886,0.877327180213322,16.808594923327533,-7.52401348409218,11476.26227571916,1449671.5563492328
E00175594,11.0,-0.20128452797032625,0.10723146258698424,0.8653202123314696,16.525446542438935,-7.436257203025401,22359.534615322504,3349813.9199445024
E00042115,10.0,0.8201190881792295,0.5509669366330988,0.1998254060277641,16.613164970170143,-7.439539013330851,4848.148139785866,1736852.2550259712
E00042194,7.0,0.398395270299144,0.17973384892136374,0.25258871356603607,17.363120362191385,-7.584128506059375,5993.226474379986,1629346.7895961055
E00042198,8.0,0.3424407002966836,0.17362769401138595,0.741482180374363,15.983092935114119,-8.153074770507285,4875.3940704915085,1249343.4157127116
E00042213,4.0,0.14231136053905813,0.6593600075071789,0.7909826617147953,16.23552443877511,-7.437712733218976,2725.1616040928875,423130.6161064976
E00042292,8.0,0.9379006298916688,0.04380212293685843,0.7680213717004825,16.826987223936833,-7.6924319134704175,1704.980778671901,694936.6654645432
E00042210,8.0,0.9339265505847774,0.5364493281414461,0.7162977753759496,18.57595773128536,-8.030857324143042,7087.793246965275,1238275.9795631333
E00042291,8.0,0.9801096883590026,0.08619822102177933,0.3933490497189832,17.02532537746799,-7.490173654347955,13237.852674826645,721571.0939238064
E00175598,8.0,0.5564284530212931,0.8340354053490295,0.26437601493621665,17.248140560592077,-7.370004864567121,5238.668961263113,3444482.6557159987
E00042116,10.0,0.630057550720941,0.7347685194856652,0.2846243835114787,16.695841472429795,-7.351192296351763,3676.8687124960534,2152913.0454135
E00042900,10.0,0.0006650993372577171,0.4112605096672895,0.8059305700417198,16.818754656535656,-7.408420115009937,9578.8530165676,2972116.6869154996
E00042930,5.0,0.8207918133143333,0.15310174966590345,0.3933844329688463,16.466851645570355,-7.706666948178462,6522.326278650528,900174.0095914803
