geo_code,signature_type,use,greenspace,job_types,air_quality,house_affordability,job_accessibility,greenspace_accessibility
E00042786,7,0.18057557205926297,0.08836986723275242,0.3367989194398774,-17.1019812691787,-7.546804955301003,2539.3806414783385,880229.4512476192
E00042707,10,0.3699816898476015,0.427305339350872,0.4878291145793149,-16.24537331928602,-7.404973410564705,3757.5515411946035,1905718.6498433512
E00042703,7,-0.13223779657478224,0.5247492694361369,0.9121168731377802,-16.54398448919937,-7.37531532956242,2481.2539218571774,1724328.739418197
E00042782,7,0.18057557205926297,0.08836986723275242,0.31457853947304315,-16.78260044123724,-7.551172824542245,4061.5957298944195,827111.2870586858
E00042789,7,0.18057557205926297,0.39189794261199873,0.33931528176807935,-16.87364309027441,-7.406605665138102,3448.155649937503,937067.6225127728
E00042708,10,0.6667099698589257,0.23529730702131385,0.784215527455995,-16.63464071026341,-7.352622248518644,2416.117888395931,3937241.434169435
E00042067,4,0.05469059300942419,0.02050237432884114,0.8148794433848253,-13.825622304795628,-7.847778745835459,3097.223608671862,1013823.02986903
E00042064,10,1.0,0.3104050571307283,0.6710571636442705,-16.729133032086892,-6.997157536592816,13083.49379479111,1214921.4878063328
E00042551,10,0.27776731394492643,0.6563478654201744,0.7090367860378768,-16.8451312109031,-7.354820254396228,902.6447156762717,1443174.074380697
E00042655,11,0.3067209135807497,0.35783709625341326,0.7100037409849626,-16.651444148693486,-7.2010118017957305,13471.785061389199,1441910.2046954734
E00175594,11,-0.21246899700672345,0.1380706302274025,0.48301604027866574,-16.614391982324264,-7.1596852381467855,23099.612709147295,3383036.1314627547
E00042115,10,0.608883717659945,0.5085221109729936,0.5237534472888518,-16.815899992539446,-7.222407432958203,4433.390478888219,1561762.168446405
E00042194,7,-0.8651746819145197,0.3953540605928509,0.12906292846139306,-16.404531488586592,-7.31811640073146,1890.1862198489075,2732918.659407413
E00042198,8,-0.27678947054853104,0.9862643410715594,0.8932225842870941,-15.818476422308098,-7.545502198004696,1191.6938347138857,1845851.8977058043
E00042213,4,-0.14241111672711226,0.8790386834025641,0.813249732668505,-16.59439978661402,-7.358707637534702,893.302392904608,1151494.2314547263
E00042292,8,0.08272589122866728,0.7913648293799199,0.9192747675946854,-13.978010803767688,-7.703638561032608,2624.8422984487497,855690.0642516612
E00042210,8,-0.6778966584006437,0.9058636801334362,0.9563438577351615,-16.68362976734399,-7.154974843490445,2123.2704121244624,1964361.3901379905
E00042291,8,-0.36967104652092797,0.8702397582723582,0.46253736936912465,-16.5003989329446,-7.346268203690419,3172.422311666744,1934846.9146941917
E00175598,7,-0.31223903106301387,0.5461530376520403,0.9960358680057949,-16.907608720557434,-7.134123958920673,2437.8975719532805,3473495.0850868057
E00042116,10,0.608883717659945,0.5085221109729936,0.5347705669319288,-16.411533935932884,-7.214184852237693,2498.5937578394087,1802768.237603413
E00042900,10,1.0,0.3104050571307283,0.895611818491948,-16.42977997106932,-7.19926708018185,16839.03349891318,3419653.284427117
E00042930,5,0.6394027055513829,0.2587431500989165,0.3658576739175324,-15.023217327545172,-7.9498731259875735,3904.796128082532,1025977.0713268912
E00042197,8,-0.27678947054853104,0.9862643410715594,0.8932225842870941,-16.934620100657593,-7.335668215420283,-967.698505661212,1637462.4817012108
E00042196,10,0.55382160084627,0.5580121637204343,0.4697150343603434,-15.983510073392335,-7.243623702170641,2561.1890635341456,2023025.9655826562
E00042117,8,-1.0,0.5299498327267103,0.5325717511525521,-16.32724012991779,-7.351740014173669,1577.6865002851919,1066367.0735392468
E00042114,10,0.608883717659945,0.5085221109729936,0.40134653679961074,-15.721873187931733,-7.26337266619339,7405.4572296868955,1508313.201261864
E00042195,7,-0.8651746819145197,0.85266480716454,0.12650913076893833,-17.013569087537736,-7.186097111578392,1878.9187112461036,2306136.9339412334
E00042478,7,-0.23108897796734373,0.4814611538772951,0.9960358680057949,-16.33482440441966,-7.269727394367352,593.9429435766212,3496710.28820128
E00042799,7,0.7908104417667232,0.3288462512732838,0.8598649203281984,-17.162959687526453,-7.802582092473258,4146.8095075682395,1036164.7865297666
E00042718,8,-0.6778966584006437,0.9058636801334362,0.9563438577351615,-16.808129328046675,-7.159286678382151,-319.83413422971216,1919343.22895678
E00042629,8,0.5766903462446896,0.0,0.9295452131901432,-14.310545944745778,-7.736792176671757,3419.6485914211976,1830008.8472285073
E00042447,10,1.0,0.6336985960694388,0.9592299865592909,-16.389160656116385,-7.397591633449111,5568.704233425029,3146525.0777126267
E00042639,3,-0.003900463242604041,0.35491097851407594,0.36562369498673924,-15.842170756552425,-7.589264452223687,252.15887376755842,322817.1835505564
E00042165,4,-0.14241111672711226,0.22160322439521352,0.18833325035913556,-13.636253008672401,-7.733176912525249,-67.80500519868122,238233.2332631814
E00042827,11,1.0,0.4895473048923678,0.891056937640745,-16.592174586114858,-7.011058634431164,17553.285915779972,1896228.2153080846
E00042082,3,-0.06988543385080542,0.19576347371725672,0.8474279597488393,-14.718427033055514,-7.652819503132987,4112.03571985917,832751.8936600282
E00042455,10,1.0,0.4186348754282032,0.6911234005216671,-16.09461003441499,-7.281965741310225,7498.526156906841,3138867.676864376
E00042667,11,-0.2758069846965248,0.143711088983836,0.7831778204873289,-16.626495664431673,-7.164704998898182,12460.52126237925,1318061.9951848837
E00042765,8,-0.3801879398879151,0.013911044473103727,0.6558076908579106,-16.674029190160425,-7.227294610877415,4692.969623935495,1037139.4154502603
E00042608,10,1.0,0.3104050571307283,0.8943867092898449,-16.80402232115013,-7.128285872852964,16707.457900855017,3549345.936819343
E00042689,7,-0.13223779657478224,0.5247492694361369,0.8909530395434101,-16.1732218672962,-7.329803536776025,1931.7760974007365,1423169.3460641643
E00042690,7,-0.13223779657478224,0.5247492694361369,0.8876674101340988,-16.334390014532232,-7.409078753728767,-167.7272806651681,1627851.4612101724
E00042611,3,-0.003900463242604041,0.35491097851407594,0.5168357875676466,-13.99192093447675,-7.3384216083327205,1352.7696906498195,1227536.9154507013
E00042856,3,0.10126585150677692,0.4116295851463685,0.7074742896316512,-14.52392208990119,-7.760127112444245,3062.547473435796,2451410.3124257475
E00042857,5,0.6394027055513829,0.2587431500989165,0.2935286410528764,-17.04126287053079,-7.537330250412287,10206.362101833194,938125.2584674454
